# DRO_SourceID DetLink DetSlot DetCrate DetID DRO_Host DRO_Card DRO_SLR DRO_Link
2270 0 2 189 3 pc-tbed-tpu-07031 1 0 2
2271 0 3 189 3 pc-tbed-tpu-07031 1 0 3
2272 0 4 189 3 pc-tbed-tpu-07031 1 0 4
2273 0 5 189 3 pc-tbed-tpu-07031 1 0 5
2274 0 6 189 3 pc-tbed-tpu-07031 1 0 6
2275 0 7 189 3 pc-tbed-tpu-07031 1 0 7
2276 0 8 189 3 pc-tbed-tpu-07031 1 0 8
2277 0 9 189 3 pc-tbed-tpu-07031 1 0 9
2278 0 10 189 3 pc-tbed-tpu-07031 1 0 10
2279 0 11 189 3 pc-tbed-tpu-07031 1 0 11
2280 0 0 190 3 pc-tbed-tpu-07032 0 0 0
2281 0 1 190 3 pc-tbed-tpu-07032 0 0 1
2282 0 2 190 3 pc-tbed-tpu-07032 0 0 2
2283 0 3 190 3 pc-tbed-tpu-07032 0 0 3
2284 0 4 190 3 pc-tbed-tpu-07032 0 0 4
2285 0 5 190 3 pc-tbed-tpu-07032 0 0 5
2286 0 6 190 3 pc-tbed-tpu-07032 0 0 6
2287 0 7 190 3 pc-tbed-tpu-07032 0 0 7
2288 0 8 190 3 pc-tbed-tpu-07032 0 0 8
2289 0 9 190 3 pc-tbed-tpu-07032 0 0 9
2290 0 10 190 3 pc-tbed-tpu-07032 0 0 10
2291 0 11 190 3 pc-tbed-tpu-07032 0 0 11
2292 0 0 191 3 pc-tbed-tpu-07032 1 0 0
2293 0 1 191 3 pc-tbed-tpu-07032 1 0 1
2294 0 2 191 3 pc-tbed-tpu-07032 1 0 2
2295 0 3 191 3 pc-tbed-tpu-07032 1 0 3
2296 0 4 191 3 pc-tbed-tpu-07032 1 0 4
2297 0 5 191 3 pc-tbed-tpu-07032 1 0 5
2298 0 6 191 3 pc-tbed-tpu-07032 1 0 6
2299 0 7 191 3 pc-tbed-tpu-07032 1 0 7
2300 0 8 191 3 pc-tbed-tpu-07032 1 0 8
2301 0 9 191 3 pc-tbed-tpu-07032 1 0 9
2302 0 10 191 3 pc-tbed-tpu-07032 1 0 10
2303 0 11 191 3 pc-tbed-tpu-07032 1 0 11
